Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - Reading,% Meets Grade Level - Math,Growth Score,Student Achievement Grade,Campus Performance Grade,Growth Grade,C@R Grade,State Rank
101912158,GARDEN VILLAS EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,YES,854,27.8,0.1,69.8,2.3,78.1,15.7,29.7,44.6,54.2,D,D,B,C,2483
57916111,RICHARDSON HEIGHTS EL,RICHARDSON ISD,DALLAS COUNTY,EE-6,N,NO,475,12.0,5.3,52.8,26.1,65.5,16.1,34.6,43.0,53.1,D,D,B,C,2484
15916113,ELOLF EL,JUDSON ISD,BEXAR COUNTY,EE-5,N,NO,625,29.4,1.8,49.4,15.2,68.3,24.5,34.9,43.5,50.9,D,D,C,C,2485
101915118,EILAND EL,KLEIN ISD,HARRIS COUNTY,KG-5,N,NO,533,13.1,3.9,79.9,2.1,86.7,15.7,29.9,43.8,53.7,D,D,B,C,2486
111902102,LIPAN EL,LIPAN ISD,HOOD COUNTY,EE-6,N,NO,234,0.0,0.0,11.5,87.2,50.9,15.4,41.3,43.0,49.4,C,D,D,C,2487
16901101,LYNDON B JOHNSON EL,JOHNSON CITY ISD,BLANCO COUNTY,EE-4,N,NO,240,0.0,0.0,30.8,67.5,44.2,11.3,44.4,43.5,47.0,C,D,F,C,2488
15912110,SPICEWOOD PARK EL,SOUTHWEST ISD,BEXAR COUNTY,EE-5,N,NO,595,1.3,0.7,94.1,3.4,94.8,24.6,31.1,41.8,54.1,D,D,B,C-,2489
79901139,JOHN ARREDONDO EL,LAMAR CISD,FORT BEND COUNTY,EE-5,N,NO,703,26.7,10.2,40.3,17.9,45.7,19.8,38.4,48.9,47.2,C,D,F,C-,2490
71905130,LE BARRON PARK EL,YSLETA ISD,EL PASO COUNTY,EE-6,N,NO,629,0.0,0.0,97.8,1.9,89.8,16.5,40.3,33.8,52.6,D,D,B,C-,2491
220908202,CROSS TIMBERS INT,MANSFIELD ISD,TARRANT COUNTY,5-6,N,NO,828,39.5,6.2,24.2,25.5,63.0,14.0,37.9,41.4,51.4,D,D,C,C-,2492
57912108,JOHNSTON EL,IRVING ISD,DALLAS COUNTY,KG-5,N,NO,819,17.0,0.9,70.6,8.3,83.3,16.6,33.7,43.5,48.8,D,C,D,C-,2493
101907113,HORNE EL,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,EE-5,N,NO,1049,16.5,6.5,60.4,12.5,74.4,15.8,39.6,37.8,50.3,D,C,C,C-,2494
243901104,I C EVANS EL,BURKBURNETT ISD,WICHITA COUNTY,EE-5,N,NO,690,3.5,0.7,15.5,74.5,53.6,14.4,37.1,49.8,44.0,C,C,F,C-,2495
57905219,ADELLE TURNER EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,326,88.0,0.0,10.7,0.0,84.7,18.0,35.9,37.8,53.7,D,D,B,C-,2496
15916111,MILLER POINT EL,JUDSON ISD,BEXAR COUNTY,EE-5,N,NO,569,16.2,0.7,56.6,20.4,69.9,22.1,35.2,41.1,53.1,D,D,B,C-,2497
57905283,ESPERANZA MEDRANO EL,DALLAS ISD,DALLAS COUNTY,EE-5,N,NO,465,18.5,4.7,74.8,1.5,92.0,27.2,34.4,42.1,48.6,D,C,D,C-,2498
104903001,RULE SCHOOL,RULE ISD,HASKELL COUNTY,EE-12,N,NO,139,0.7,0.0,39.6,55.4,87.1,24.4,44.4,31.5,50.0,D,C,C,C-,2499
108909130,ALLEN & WILLIAM ARNOLD EL,PHARR-SAN JUAN-ALAMO ISD,HIDALGO COUNTY,EE-5,N,NO,646,0.0,0.8,97.1,2.0,79.9,25.7,36.8,40.6,48.9,D,C,D,C-,2500
178904148,MOORE EL,CORPUS CHRISTI ISD,NUECES COUNTY,EE-5,N,NO,627,5.4,2.7,78.3,12.8,78.8,22.6,38.5,39.6,48.0,D,C,D,C-,2501
101907127,METCALF EL,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,EE-5,N,NO,943,16.5,8.7,64.1,7.6,81.1,14.0,36.3,39.4,51.1,D,D,C,C-,2502
95904001,PETERSBURG SCHOOL,PETERSBURG ISD,HALE COUNTY,EE-12,N,NO,259,1.2,0.0,77.2,21.2,80.3,15.1,35.7,38.4,53.6,D,D,B,C-,2503
108912117,SAM FORDYCE EL,LA JOYA ISD,HIDALGO COUNTY,EE-5,N,NO,469,0.0,0.0,99.8,0.2,94.5,16.7,29.5,48.2,46.4,D,C,F,C-,2504
240901107,TARVER EL,LAREDO ISD,WEBB COUNTY,EE-5,N,NO,549,0.0,0.0,99.6,0.0,93.4,10.4,31.9,44.0,49.2,D,C,D,C-,2505
57912113,FARINE EL,IRVING ISD,DALLAS COUNTY,KG-5,N,NO,780,14.0,6.3,59.7,16.3,66.9,17.8,36.3,41.8,51.4,D,D,C,C-,2506
15915177,CARNAHAN EL,NORTHSIDE ISD,BEXAR COUNTY,EE-5,N,NO,584,5.0,11.6,56.3,23.5,59.4,15.2,39.9,39.4,52.6,D,D,B,C-,2507
101917113,POMEROY EL,PASADENA ISD,HARRIS COUNTY,EE-4,N,NO,895,3.2,0.6,93.5,2.2,90.1,16.9,33.5,36.6,58.2,D,D,A,C-,2508
101925103,COPELAND EL,HUFFMAN ISD,HARRIS COUNTY,2-5,N,NO,1004,2.1,0.8,22.7,73.5,38.7,8.9,43.2,43.6,51.0,C,D,C,C-,2509
101908102,DEEPWATER ELEMENTARY,DEER PARK ISD,HARRIS COUNTY,3-5,N,NO,815,5.5,0.2,83.6,9.7,67.5,13.1,33.6,44.4,51.2,D,D,C,C-,2510
71905118,SOUTH LOOP EL,YSLETA ISD,EL PASO COUNTY,KG-5,N,NO,327,0.3,0.0,96.9,0.9,86.2,11.3,28.8,46.0,51.5,D,D,C,C-,2511
71907104,BILL CHILDRESS EL,CANUTILLO ISD,EL PASO COUNTY,PK-5,N,NO,429,0.0,0.5,97.4,1.6,85.8,11.6,28.0,47.2,51.2,D,C,C,C-,2512
212905102,BELL EL,TYLER ISD,SMITH COUNTY,EE-5,N,YES,485,24.3,0.6,52.8,20.2,74.8,16.3,34.3,39.9,54.6,D,D,B,C-,2513
220905154,M L PHILLIPS EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,522,18.6,1.1,57.9,16.9,83.3,26.7,35.6,35.6,57.5,D,D,A,C-,2514
141901102,KLINE WHITIS EL,LAMPASAS ISD,LAMPASAS COUNTY,EE-5,N,NO,411,1.2,1.2,28.7,64.0,55.0,8.1,38.4,45.2,48.1,C,D,D,C-,2515
170906105,WILLIE E WILLIAMS EL,MAGNOLIA ISD,MONTGOMERY COUNTY,EE-5,N,NO,723,2.5,1.2,47.6,46.1,68.2,17.3,32.0,46.2,50.7,D,D,C,C-,2516
214901103,LA UNION EL,RIO GRANDE CITY CISD,STARR COUNTY,EE-5,N,NO,412,0.0,0.0,98.5,1.2,73.5,13.7,30.1,43.5,55.7,D,D,A,C-,2517
246902101,FLORENCE EL,FLORENCE ISD,WILLIAMSON COUNTY,EE-5,N,NO,465,1.3,0.0,52.7,43.9,71.0,12.5,40.8,36.6,50.8,D,D,C,C-,2518
71909112,BENITO MARTINEZ EL,SOCORRO ISD,EL PASO COUNTY,KG-5,N,NO,568,2.1,0.5,92.8,4.0,79.4,23.4,36.6,40.1,49.8,D,C,D,C-,2519
170904106,EDWARD B CANNAN EL,WILLIS ISD,MONTGOMERY COUNTY,PK-5,N,NO,676,2.4,0.1,52.8,41.6,70.6,14.0,28.9,46.6,53.8,D,D,B,C-,2520
61902106,DEGAN EL,LEWISVILLE ISD,DENTON COUNTY,EE-5,N,NO,635,26.3,10.7,22.7,33.2,58.7,12.6,34.8,46.2,50.2,C,D,C,C-,2521
57905194,K B POLK CENTER FOR ACADEMICALLY TALENTED & GIFTED,DALLAS ISD,DALLAS COUNTY,EE-5,N,YES,406,29.8,0.7,63.5,5.4,85.0,11.6,43.0,34.8,47.2,D,C,F,C-,2522
101912279,TIJERINA EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,429,2.6,0.0,95.8,1.6,92.1,15.5,28.4,45.2,52.6,D,D,B,C-,2523
84901101,KENNETH E LITTLE EL,DICKINSON ISD,GALVESTON COUNTY,EE-4,N,NO,714,5.5,1.0,62.0,29.4,79.3,24.7,29.0,45.8,52.5,D,D,B,C-,2524
246906103,COTTONWOOD CREEK EL,HUTTO ISD,WILLIAMSON COUNTY,KG-5,N,NO,648,13.6,1.7,38.4,39.5,43.8,15.0,38.4,46.7,50.9,C,D,C,C-,2525
175903103,FANNIN EL,CORSICANA ISD,NAVARRO COUNTY,KG-5,N,NO,599,23.4,0.5,43.6,21.7,84.8,19.3,35.1,40.3,50.8,D,C,C,C-,2526
227901130,PLEASANT HILL EL,AUSTIN ISD,TRAVIS COUNTY,EE-5,N,NO,502,6.2,0.8,88.4,4.0,81.7,22.5,32.9,43.5,49.7,D,C,D,C-,2527
15910102,COKER EL,NORTH EAST ISD,BEXAR COUNTY,KG-5,N,NO,837,1.8,2.3,66.4,26.4,47.8,11.5,44.8,41.1,47.8,C,D,F,C-,2528
101902116,JOHNSON EL,ALDINE ISD,HARRIS COUNTY,KG-4,N,NO,1007,10.4,0.1,87.1,1.7,88.6,18.9,29.3,41.6,57.1,D,D,A,C-,2529
165901130,PEASE COMMUNICATIONS/TECHNOLOGY ACADEMY,MIDLAND ISD,MIDLAND COUNTY,KG-6,N,YES,549,11.8,0.2,78.5,9.1,61.0,3.9,34.0,43.8,54.0,D,D,B,C-,2530
220918103,SAGINAW EL,EAGLE MT-SAGINAW ISD,TARRANT COUNTY,KG-5,N,NO,426,4.9,0.7,39.2,50.9,62.2,14.6,36.5,42.9,51.0,D,D,C,C-,2531
57916114,STULTS ROAD EL,RICHARDSON ISD,DALLAS COUNTY,EE-6,N,NO,727,33.7,4.0,46.8,11.8,75.4,25.2,33.9,42.7,50.6,D,D,C,C-,2532
11901101,EMILE EL,BASTROP ISD,BASTROP COUNTY,EE-4,N,NO,564,8.9,0.7,39.9,45.7,51.6,19.9,39.5,46.3,45.8,C,D,F,C-,2533
188901106,EMERSON EL,AMARILLO ISD,POTTER COUNTY,EE-5,N,NO,564,5.0,0.9,86.3,6.0,96.8,13.6,29.8,46.4,48.2,D,C,D,C-,2534
79907118,MISSION BEND EL,FORT BEND ISD,FORT BEND COUNTY,EE-5,N,NO,593,17.7,3.7,71.2,4.9,78.9,11.7,36.7,39.3,50.5,D,D,C,C-,2535
227901127,SANCHEZ EL,AUSTIN ISD,TRAVIS COUNTY,EE-5,N,NO,353,3.4,4.5,89.8,1.7,93.8,21.9,29.3,45.9,49.8,D,C,D,C-,2536
206901101,SAN SABA EL,SAN SABA ISD,SAN SABA COUNTY,EE-4,N,NO,356,0.0,0.6,56.2,42.4,68.5,9.3,39.8,46.1,38.4,C,C,F,C-,2537
227901122,MAPLEWOOD EL,AUSTIN ISD,TRAVIS COUNTY,EE-6,N,NO,497,18.5,1.8,31.2,41.0,40.4,14.9,46.7,40.9,48.4,C,D,D,C-,2538
71902108,BURNET EL,EL PASO ISD,EL PASO COUNTY,EE-5,N,NO,304,4.9,0.0,90.5,3.9,96.1,30.9,32.9,40.1,52.8,D,D,B,C-,2539
57914119,BEASLEY EL,MESQUITE ISD,DALLAS COUNTY,KG-6,N,NO,476,23.5,1.3,37.6,32.8,55.5,12.4,36.9,42.4,53.7,D,D,B,C-,2540
155901102,JEFFERSON EL,JEFFERSON ISD,MARION COUNTY,1-4,N,NO,388,32.5,0.5,7.2,55.4,65.2,23.2,46.2,38.1,42.1,C,C,F,C-,2541
107902102,CHANDLER INT,BROWNSBORO ISD,HENDERSON COUNTY,4-6,N,NO,300,6.0,0.0,14.3,76.0,53.3,15.5,41.7,40.7,49.9,C,D,D,C-,2542
57905190,GEORGE PEABODY EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,539,1.5,0.0,96.1,2.0,87.8,15.1,31.8,41.9,52.3,D,D,B,C-,2543
57909102,BULLOCK EL,GARLAND ISD,DALLAS COUNTY,EE-5,N,NO,597,10.6,8.5,70.7,4.0,87.3,15.1,37.0,40.2,47.2,D,C,F,C-,2544
101912204,MEMORIAL EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,451,10.0,4.0,72.1,11.5,72.3,19.5,42.7,37.8,45.2,C,C,F,C-,2545
71902121,HILLSIDE EL,EL PASO ISD,EL PASO COUNTY,EE-5,N,NO,524,0.8,0.4,97.7,1.1,93.1,13.9,40.8,39.1,42.5,D,C,F,C-,2546
101912170,HELMS EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,YES,476,7.6,0.2,80.9,7.6,74.8,8.0,39.8,37.1,49.9,D,D,D,C-,2547
101912253,WALNUT BEND EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,750,32.9,3.6,52.0,10.3,89.6,14.5,34.9,39.6,50.8,D,D,C,C-,2548
68901133,LEE BUICE EL,ECTOR COUNTY ISD,ECTOR COUNTY,KG-5,N,NO,632,3.3,1.1,55.5,38.4,41.6,21.8,43.3,42.2,50.8,C,D,C,C-,2549
178915104,WEST OSO EL,WEST OSO ISD,NUECES COUNTY,3-5,N,NO,473,7.4,0.0,89.9,2.5,85.8,19.5,34.8,42.2,47.5,D,C,F,C-,2550
19907113,WAKE VILLAGE EL,TEXARKANA ISD,BOWIE COUNTY,EE-5,N,NO,666,39.6,0.6,8.9,41.9,79.9,13.3,39.2,39.3,46.2,D,C,F,C-,2551
161807003,HARMONY SCIENCE ACADEMY - DALLAS,HARMONY SCIENCE ACAD (WACO),DALLAS COUNTY,KG-12,Y,NA,1225,13.6,2.8,75.3,5.6,77.6,9.6,35.3,39.8,51.8,D,D,C,C-,2552
71902106,BONHAM EL,EL PASO ISD,EL PASO COUNTY,EE-5,N,NO,275,2.5,1.5,92.7,2.2,86.5,20.4,34.0,42.5,48.3,D,C,D,C-,2553
15908107,PRICE EL,SOUTH SAN ANTONIO ISD,BEXAR COUNTY,EE-5,N,NO,399,0.3,0.8,98.5,0.5,92.2,23.4,32.7,40.1,53.1,D,D,B,C-,2554
20906104,SWEENY EL,SWEENY ISD,BRAZORIA COUNTY,EE-5,N,NO,962,12.1,0.0,25.5,56.2,57.0,16.2,37.4,42.0,52.7,D,D,B,C-,2555
31905105,NOEMI DOMINGUEZ EL,LA FERIA ISD,CAMERON COUNTY,5-6,N,NO,514,0.0,0.0,97.5,2.3,85.0,14.0,33.0,41.4,51.5,D,D,C,C-,2556
57905158,LIDA HOOE EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,436,0.5,0.0,96.8,2.1,89.9,12.5,36.6,36.2,53.3,D,D,B,C-,2557
226903103,BELAIRE EL,SAN ANGELO ISD,TOM GREEN COUNTY,KG-5,N,NO,334,8.1,0.3,62.3,29.0,73.4,21.0,36.3,42.2,47.7,D,C,F,C-,2558
220902102,DAVID E SMITH EL,BIRDVILLE ISD,TARRANT COUNTY,EE-5,N,NO,465,2.6,0.9,69.0,24.5,78.7,15.7,36.3,38.9,51.5,D,D,C,C-,2559
67903101,SIEBERT EL,EASTLAND ISD,EASTLAND COUNTY,EE-5,N,NO,523,2.3,0.2,27.3,67.7,66.3,18.1,42.3,36.2,50.0,D,D,C,C-,2560
101903124,HOLMQUIST EL,ALIEF ISD,HARRIS COUNTY,EE-4,N,NO,1149,50.4,6.4,36.0,4.8,80.4,21.7,36.3,38.7,51.3,D,D,C,C-,2561
241901101,NEWGULF EL,BOLING ISD,WHARTON COUNTY,EE-5,N,NO,498,10.2,0.8,52.4,35.5,55.6,12.6,34.8,45.2,52.1,C,D,B,C-,2562
92903122,J L EVERHART MAGNET EL,LONGVIEW ISD,GREGG COUNTY,1-5,N,YES,734,30.4,1.2,46.7,16.5,84.6,19.8,36.1,42.4,45.3,D,C,F,C-,2563
101905103,SCHOCHLER EL,CHANNELVIEW ISD,HARRIS COUNTY,KG-5,N,NO,492,4.5,1.4,78.0,14.4,86.6,18.2,34.3,41.0,49.8,D,C,D,C-,2564
71902118,HART EL,EL PASO ISD,EL PASO COUNTY,EE-5,N,NO,565,0.0,0.0,99.1,0.7,96.8,20.8,32.6,38.8,54.8,D,D,B,C-,2565
108909118,AMANDA GARZA-PENA EL,PHARR-SAN JUAN-ALAMO ISD,HIDALGO COUNTY,EE-5,N,NO,676,0.0,0.0,98.8,0.9,93.6,14.6,33.6,39.6,52.2,D,D,B,C-,2566
246909115,WELLS BRANCH EL,ROUND ROCK ISD,TRAVIS COUNTY,EE-5,N,NO,499,19.0,6.6,49.3,21.2,55.3,19.7,41.3,43.6,45.0,C,C,F,C-,2567
70908106,MT PEAK EL,MIDLOTHIAN ISD,ELLIS COUNTY,EE-5,N,NO,659,4.1,1.7,14.0,75.6,14.7,8.7,50.0,47.5,48.6,C,D,D,C-,2568
175904101,DAWSON EL,DAWSON ISD,NAVARRO COUNTY,EE-6,N,NO,245,6.1,0.0,18.4,71.0,68.2,13.9,34.5,43.0,50.6,D,D,C,C-,2569
226903105,BOWIE EL,SAN ANGELO ISD,TOM GREEN COUNTY,KG-5,N,NO,468,4.7,3.2,47.2,43.4,56.2,19.4,41.3,38.7,51.9,D,D,C,C-,2570
101912180,ISAACS EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,316,43.7,0.0,55.4,0.9,94.3,29.6,39.6,38.9,44.1,D,C,F,C-,2571
14910101,TROY EL,TROY ISD,BELL COUNTY,2-5,N,NO,440,1.1,0.0,26.6,70.5,49.8,11.6,39.9,41.4,52.6,C,D,B,C-,2572
57914124,CANNADAY EL,MESQUITE ISD,DALLAS COUNTY,KG-6,N,NO,513,40.2,3.7,37.4,16.8,73.3,22.5,34.5,39.7,54.0,D,D,B,C-,2573
145902101,CENTERVILLE EL,CENTERVILLE ISD,LEON COUNTY,EE-6,N,NO,350,9.4,0.3,8.0,80.9,49.4,19.2,43.2,38.9,51.6,C,D,C,C-,2574
240903133,VETERANS MEMORIAL EL,UNITED ISD,WEBB COUNTY,EE-5,N,NO,789,0.0,0.0,99.9,0.0,91.8,14.7,30.3,46.7,46.5,D,C,F,C-,2575
121903101,BUNA EL,BUNA ISD,JASPER COUNTY,EE-5,N,NO,668,4.8,0.0,2.5,89.8,43.0,11.2,43.0,42.2,50.0,C,D,D,C-,2576
79907133,ARIZONA FLEMING EL,FORT BEND ISD,FORT BEND COUNTY,EE-5,N,NO,694,21.2,18.7,52.7,4.9,67.3,10.9,40.2,38.3,49.2,D,D,D,C-,2577
50910101,FAIRVIEW/MISS JEWELL EL,COPPERAS COVE ISD,CORYELL COUNTY,KG-5,N,NO,473,17.1,0.6,26.2,41.4,80.1,27.1,36.7,38.9,50.2,D,D,C,C-,2578
220905176,WAVERLY PARK EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,783,14.0,1.4,48.1,32.1,60.3,21.4,39.8,39.7,50.6,D,D,C,C-,2579
143901101,HALLETTSVILLE EL,HALLETTSVILLE ISD,LAVACA COUNTY,EE-4,N,NO,427,11.7,0.2,23.4,61.4,50.4,9.6,40.4,45.3,45.6,C,D,F,C-,2580
21902113,NAVARRO EL,BRYAN ISD,BRAZOS COUNTY,KG-4,N,NO,602,13.8,0.0,73.9,10.5,88.9,14.4,29.1,46.5,48.7,D,C,D,C-,2581
101912196,LONGFELLOW EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,YES,727,60.8,6.6,21.6,9.1,74.3,14.4,40.8,35.5,50.3,D,D,C,C-,2582
71905146,THOMAS MANOR,YSLETA ISD,EL PASO COUNTY,KG-6,N,NO,579,0.5,0.2,98.4,0.9,94.6,0.0,37.7,38.0,48.1,D,C,D,C-,2583
57905186,ROGER Q MILLS EL,DALLAS ISD,DALLAS COUNTY,PK-5,N,NO,339,40.4,0.0,57.2,1.8,91.4,28.3,29.3,38.5,60.1,D,D,A,C-,2584
50910110,HOUSE CREEK EL,COPPERAS COVE ISD,CORYELL COUNTY,KG-5,N,NO,713,12.3,1.8,27.6,46.7,39.1,19.2,43.2,45.4,46.7,C,D,F,C-,2585
71902115,DOWELL EL,EL PASO ISD,EL PASO COUNTY,EE-5,N,NO,335,5.4,1.5,86.6,6.0,87.2,13.9,41.5,36.6,45.2,D,C,F,C-,2586
14906109,PEEBLES EL,KILLEEN ISD,BELL COUNTY,EE-5,N,NO,836,24.3,0.8,54.2,13.3,80.4,26.7,34.1,43.7,46.5,D,C,F,C-,2587
108904125,CARMEN V AVILA EL,EDINBURG CISD,HIDALGO COUNTY,EE-5,N,NO,679,0.0,0.0,98.7,1.0,95.3,15.3,31.5,47.2,43.4,D,C,F,C-,2588
46902105,STARTZVILLE EL,COMAL ISD,COMAL COUNTY,EE-5,N,NO,436,1.6,0.2,31.0,64.9,58.9,22.4,48.5,32.2,49.2,C,D,D,C-,2589
108913110,AIRPORT EL,WESLACO ISD,HIDALGO COUNTY,EE-5,N,NO,655,0.0,0.0,98.3,1.5,83.8,14.6,32.9,41.7,50.7,D,D,C,C-,2590
210901102,CENTER INT,CENTER ISD,SHELBY COUNTY,4-5,N,NO,400,22.8,3.3,40.3,31.5,81.0,9.0,31.8,40.4,54.7,D,D,B,C-,2591
101914126,FRANZ EL,KATY ISD,HARRIS COUNTY,EE-5,N,NO,1013,16.7,4.8,59.9,16.2,64.9,14.4,40.3,38.2,49.9,D,D,D,C-,2592
57909139,LUNA EL,GARLAND ISD,DALLAS COUNTY,EE-5,N,NO,388,16.0,13.9,22.9,42.3,33.8,16.9,42.1,45.1,51.5,C,D,C,C-,2593
57905237,JOHN W RUNYON EL,DALLAS ISD,DALLAS COUNTY,EE-5,N,NO,687,32.0,0.0,63.5,2.6,96.4,21.7,36.8,33.6,55.6,D,D,A,C-,2594
183904001,GARY SCHOOL,GARY ISD,PANOLA COUNTY,EE-12,N,NO,498,0.4,0.2,7.0,91.0,43.6,12.6,38.3,47.4,48.6,C,D,D,C-,2595
168902001,LORAINE SCHOOL,LORAINE ISD,MITCHELL COUNTY,EE-12,N,NO,170,5.9,0.0,52.4,39.4,71.8,17.8,33.3,38.2,57.9,D,D,A,C-,2596
101912149,EMERSON EL,HOUSTON ISD,HARRIS COUNTY,EE-5,N,NO,888,18.8,3.8,64.1,12.8,91.9,20.9,34.8,38.5,51.7,D,D,C,C-,2597
239903101,BURTON EL,BURTON ISD,WASHINGTON COUNTY,EE-6,N,NO,237,13.5,0.8,20.7,59.9,56.5,11.9,38.0,44.6,47.2,C,D,F,C-,2598
240903115,RUIZ EL,UNITED ISD,WEBB COUNTY,EE-5,N,NO,862,0.0,0.0,100.0,0.0,80.4,6.3,32.1,41.2,53.1,D,D,B,C-,2599
15915138,KNOWLTON EL,NORTHSIDE ISD,BEXAR COUNTY,EE-5,N,NO,655,1.4,0.3,87.2,10.7,81.7,13.5,34.8,39.6,51.2,D,D,C,C-,2600
3903129,SLACK EL,LUFKIN ISD,ANGELINA COUNTY,2-5,N,YES,521,6.0,0.4,66.6,26.7,79.8,8.8,36.2,40.0,48.9,D,C,D,C-,2601
57913107,ROLLING HILLS EL,LANCASTER ISD,DALLAS COUNTY,EE-5,N,NO,645,89.3,0.3,7.6,0.8,91.5,27.8,30.4,38.0,58.8,D,D,A,C-,2602
57903128,FREEMAN EL,CARROLLTON-FARMERS BRANCH ISD,DALLAS COUNTY,EE-5,N,NO,452,26.3,47.3,14.8,6.2,34.5,22.5,40.3,47.3,49.9,C,D,D,C-,2603
240901123,DOVALINA EL,LAREDO ISD,WEBB COUNTY,EE-5,N,NO,520,0.0,0.0,99.4,0.6,98.8,23.3,33.7,39.9,50.4,D,D,C,C-,2604
220905125,EASTERN HILLS EL,FORT WORTH ISD,TARRANT COUNTY,EE-5,N,NO,640,55.8,5.6,31.6,5.0,84.7,33.8,37.9,33.5,55.1,D,D,A,C-,2605
214902101,SAN ISIDRO EL,SAN ISIDRO ISD,STARR COUNTY,EE-8,N,NO,165,0.0,0.0,98.2,1.8,86.1,12.8,36.0,41.2,46.1,D,C,F,C-,2606
212804001,UT TYLER INNOVATION ACADEMY - TYLER,UT TYLER INNOVATION ACADEMY,SMITH COUNTY,KG-11,Y,NO,258,5.4,3.5,15.5,70.5,18.2,19.6,55.9,40.2,47.3,C,D,F,C-,2607
101902111,OLESON EL,ALDINE ISD,HARRIS COUNTY,KG-4,N,NO,1025,6.0,0.0,92.1,1.5,91.0,14.6,27.8,44.5,52.9,D,D,B,C-,2608
84902115,BURNET EL,GALVESTON ISD,GALVESTON COUNTY,EE-4,N,NO,472,25.8,0.2,54.7,17.2,92.2,21.5,33.1,36.1,57.3,D,D,A,C-,2609
43910149,BARRON EL,PLANO ISD,COLLIN COUNTY,KG-5,N,NO,417,10.8,1.7,75.1,8.9,86.3,10.3,39.9,35.8,48.2,D,C,D,C-,2610
68901129,BARBARA JORDAN EL,ECTOR COUNTY ISD,ECTOR COUNTY,KG-5,N,NO,783,1.4,2.4,69.5,24.5,46.6,18.8,41.1,43.8,48.0,C,D,D,C-,2611
70908104,T E BAXTER EL,MIDLOTHIAN ISD,ELLIS COUNTY,EE-5,N,NO,562,5.7,0.9,24.2,63.7,34.2,9.1,47.9,40.6,48.6,C,D,D,C-,2612
3904102,HUNTINGTON INT,HUNTINGTON ISD,ANGELINA COUNTY,4-5,N,NO,266,3.4,0.4,4.5,88.0,57.5,10.3,40.8,37.7,52.6,D,D,B,C-,2613
220907107,CHISHOLM TRAIL INT,KELLER ISD,TARRANT COUNTY,5-6,N,NO,868,12.8,8.2,39.9,34.2,52.1,12.2,38.0,43.4,50.5,C,D,C,C-,2614
227904114,CALDWELL EL,PFLUGERVILLE ISD,TRAVIS COUNTY,EE-5,N,NO,686,11.8,4.4,61.2,19.1,51.3,12.1,42.8,40.4,48.2,C,D,D,C-,2615
57913109,BELT LINE EL,LANCASTER ISD,DALLAS COUNTY,EE-5,N,NO,606,87.1,0.2,8.4,1.2,89.3,26.3,27.2,45.5,52.1,D,D,B,C-,2616
170906108,TOM R ELLISOR EL,MAGNOLIA ISD,MONTGOMERY COUNTY,EE-5,N,NO,743,4.3,1.6,16.7,72.8,23.0,15.5,45.5,45.5,51.3,C,F,C,C-,2617
108910104,NORTH EL,PROGRESO ISD,HIDALGO COUNTY,EE-4,N,NO,343,0.0,0.0,99.7,0.3,99.4,16.2,26.7,44.4,53.9,D,D,B,C-,2618
161807002,HARMONY SCIENCE ACADEMY - GARLAND,HARMONY SCIENCE ACAD (WACO),DALLAS COUNTY,KG-6,Y,NA,751,36.6,13.6,24.9,23.0,47.4,9.3,45.9,38.5,48.1,C,D,D,C-,2619
4901101,FULTON 4-5 LEARNING CENTER,ARANSAS COUNTY ISD,ARANSAS COUNTY,4-5,N,NO,492,1.4,0.8,40.2,55.1,57.1,17.2,36.5,43.7,50.0,C,D,D,C-,2620
220902111,WEST BIRDVILLE EL,BIRDVILLE ISD,TARRANT COUNTY,EE-5,N,NO,730,1.0,2.1,82.2,12.7,86.3,9.9,36.9,36.8,50.9,D,D,C,C-,2621
220901119,GOODMAN EL,ARLINGTON ISD,TARRANT COUNTY,EE-6,N,NO,612,16.2,3.6,72.1,6.7,92.2,14.6,32.9,40.6,50.6,D,D,C,C-,2622
171901103,HILLCREST EL,DUMAS ISD,MOORE COUNTY,KG-4,N,NO,329,0.6,1.8,57.4,38.3,44.4,10.5,40.1,47.4,44.7,C,D,F,C-,2623
109914001,PENELOPE SCHOOL,PENELOPE ISD,HILL COUNTY,PK-12,N,NO,225,1.3,0.4,28.4,68.9,72.9,13.5,34.6,42.0,49.3,D,D,D,C-,2624
