Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - Reading,% Meets Grade Level - Math,Growth Score,Student Achievement Grade,Campus Performance Grade,Growth Grade,C@R Grade,State Rank
178904041,BAKER MIDDLE,CORPUS CHRISTI ISD,NUECES COUNTY,6-8,N,NO,1010,1.8,4.8,79.6,13.0,52.0,14.8,43.7,34.9,49.6,C,C,D,C+,975
9901041,WATSON J H,MULESHOE ISD,BAILEY COUNTY,6-8,N,NO,309,0.3,1.0,81.9,16.8,81.9,10.1,30.8,39.1,51.4,D,C,C,C+,976
74907041,HONEY GROVE MIDDLE,HONEY GROVE ISD,FANNIN COUNTY,6-8,N,NO,137,9.5,0.0,16.8,67.2,54.0,9.3,36.2,42.0,49.0,C,C,D,C+,977
61903041,PILOT POINT SELZ MIDDLE,PILOT POINT ISD,DENTON COUNTY,7-8,N,NO,213,1.9,0.5,43.2,51.2,48.4,11.8,39.8,38.6,51.1,C,C,C,C+,978
21902041,STEPHEN F AUSTIN,BRYAN ISD,BRAZOS COUNTY,7-8,N,NO,961,14.5,0.2,55.7,28.0,68.9,16.1,38.7,34.6,49.7,C,C,D,C+,979
163904041,MCDOWELL MIDDLE,HONDO ISD,MEDINA COUNTY,6-8,N,NO,443,0.7,0.5,71.3,26.4,59.4,9.2,38.1,37.7,50.1,C,C,C,C+,980
170902043,WASHINGTON J H,CONROE ISD,MONTGOMERY COUNTY,7-8,N,NO,772,8.9,0.1,77.2,12.3,85.4,14.2,34.3,37.2,48.2,C,C,D,C+,981
57909049,WEBB MIDDLE,GARLAND ISD,DALLAS COUNTY,6-8,N,NO,1211,20.0,20.9,41.0,14.3,67.9,13.8,38.9,34.5,49.8,C,C,D,C+,982
8902041,SEALY J H,SEALY ISD,AUSTIN COUNTY,6-8,N,NO,616,8.9,0.5,48.2,39.6,55.4,8.8,38.6,38.9,49.2,C,C,D,C+,983
79907047,HODGES BEND MIDDLE,FORT BEND ISD,FORT BEND COUNTY,6-8,N,NO,1104,37.0,13.0,43.7,3.5,70.3,11.5,37.1,35.9,49.4,C,C,D,C+,984
57841001,EAST GRAND PREPARATORY ACADEMY,CITYSCAPE SCHOOLS,DALLAS COUNTY,PK-12,Y,NO,620,10.2,0.0,87.4,1.5,94.0,10.2,26.7,41.5,51.5,D,C,C,C+,985
56901042,DALHART J H,DALHART ISD,HARTLEY COUNTY,6-8,N,NO,398,0.8,0.3,56.0,41.7,54.5,18.0,34.2,41.9,51.5,C,C,C,C+,986
84802002,ODYSSEY ACADEMY - BAY AREA,ODYSSEY ACADEMY INC,HARRIS COUNTY,PK-12,Y,NO,283,9.5,1.8,31.1,53.0,40.3,15.5,41.6,40.7,48.9,C,C,D,C+,987
227904041,PFLUGERVILLE MIDDLE,PFLUGERVILLE ISD,TRAVIS COUNTY,6-8,N,NO,944,14.5,8.6,52.9,19.9,50.7,9.7,39.0,39.1,50.1,C,C,C,C+,988
61901049,BETTYE MYERS MIDDLE,DENTON ISD,DENTON COUNTY,6-8,N,NO,890,20.6,3.1,37.8,36.1,61.6,15.9,38.2,36.9,49.9,C,C,D,C+,989
225907101,HARTS BLUFF EL,HARTS BLUFF ISD,TITUS COUNTY,PK-8,N,NO,578,0.9,0.5,47.9,49.0,62.8,9.1,38.2,37.4,48.5,C,C,D,C+,990
14906053,CHARLES E PATTERSON MIDDLE,KILLEEN ISD,BELL COUNTY,6-8,N,NO,1417,37.5,2.8,30.3,19.8,44.0,17.2,37.1,44.0,48.5,C,C,D,C+,991
101915049,ULRICH INT,KLEIN ISD,HARRIS COUNTY,6-8,N,NO,1231,14.2,8.7,43.5,30.3,46.9,14.1,39.8,40.4,48.5,C,C,D,C+,992
161807005,HARMONY SCHOOL OF BUSINESS - DALLAS,HARMONY SCIENCE ACAD (WACO),COLLIN COUNTY,KG-12,Y,NA,916,22.9,18.1,35.9,21.0,42.1,16.9,37.4,43.0,50.3,C,D,C,C+,993
71909120,DESERT WIND EL,SOCORRO ISD,EL PASO COUNTY,EE-8,N,NO,884,0.1,0.1,98.5,1.1,98.0,10.3,30.9,38.2,49.2,D,C,D,C+,994
20901042,RODEO PALMS J H,ALVIN ISD,BRAZORIA COUNTY,6-8,N,NO,781,28.2,11.1,44.7,13.7,52.9,12.1,38.7,39.0,49.3,C,C,D,C+,995
123905041,CENTRAL MIDDLE,NEDERLAND ISD,JEFFERSON COUNTY,5-8,N,NO,716,15.4,11.0,24.9,44.7,54.6,13.2,39.0,40.2,46.4,C,C,F,C+,996
105902041,GOODNIGHT MIDDLE,SAN MARCOS CISD,HAYS COUNTY,6-8,N,NO,1019,4.2,0.7,78.7,14.6,73.8,11.9,34.1,36.2,51.7,C,C,C,C+,997
133902101,HUNT SCHOOL,HUNT ISD,KERR COUNTY,PK-8,N,NO,167,0.0,0.0,40.1,58.1,50.3,7.8,42.1,33.0,54.3,C,D,B,C+,998
57914042,VANSTON MIDDLE,MESQUITE ISD,DALLAS COUNTY,7-8,N,NO,812,20.6,0.7,66.3,11.3,83.9,11.4,30.3,41.1,47.6,C,C,F,C+,999
101858003,HARMONY SCIENCE ACADEMY - BRYAN,HARMONY SCHOOL OF EXCELLENCE,BRAZOS COUNTY,KG-8,Y,NO,365,19.7,0.8,55.9,21.4,77.8,16.8,33.7,39.6,45.9,C,C,F,C+,1000
71905051,CAMINO REAL MIDDLE,YSLETA ISD,EL PASO COUNTY,6-8,N,NO,552,0.2,0.0,98.4,0.7,92.9,10.4,27.7,38.4,53.7,D,C,B,C+,1001
43918041,LELAND E EDGE MIDDLE,COMMUNITY ISD,COLLIN COUNTY,6-8,N,NO,471,4.7,2.3,31.6,59.0,46.5,11.0,37.9,40.6,50.4,C,C,C,C+,1002
31901043,FAULK MIDDLE,BROWNSVILLE ISD,CAMERON COUNTY,6-8,N,NO,847,0.0,0.0,99.6,0.4,99.2,12.8,30.2,38.2,49.5,D,C,D,C+,1003
150901041,LLANO J H,LLANO ISD,LLANO COUNTY,6-8,N,NO,411,0.2,0.7,23.6,71.3,64.5,15.8,44.0,29.9,49.4,C,C,D,C+,1004
101910045,COBB 6TH GRADE CAMPUS,GALENA PARK ISD,HARRIS COUNTY,6-6,N,NO,1168,21.5,0.8,72.3,4.2,79.7,8.8,28.9,40.2,51.5,D,C,C,C+,1005
154901041,MADISONVILLE J H,MADISONVILLE CISD,MADISON COUNTY,6-8,N,NO,475,20.6,0.6,30.7,46.3,65.1,11.2,36.7,37.1,49.0,C,C,D,C+,1006
146904041,HARDIN J H,HARDIN ISD,LIBERTY COUNTY,7-8,N,NO,214,6.5,0.5,10.7,79.4,49.5,21.2,41.5,37.1,48.6,C,C,D,C+,1007
152902041,NEW DEAL MIDDLE,NEW DEAL ISD,LUBBOCK COUNTY,5-8,N,NO,253,2.8,0.0,47.0,47.4,60.9,15.9,35.5,38.2,50.9,C,C,C,C+,1008
57914047,BERRY MIDDLE,MESQUITE ISD,DALLAS COUNTY,6-8,N,NO,899,26.3,1.0,53.8,15.5,71.3,10.2,33.8,36.8,51.0,C,C,C,C+,1009
190903041,RAINS J H,RAINS ISD,RAINS COUNTY,6-8,N,NO,380,1.3,0.0,16.3,78.7,61.8,13.4,43.7,32.5,46.7,C,C,F,C+,1010
57803012,UPLIFT LUNA SECONDARY SCHOOL,UPLIFT EDUCATION,DALLAS COUNTY,6-8,Y,NO,432,13.4,0.5,82.6,2.5,85.6,0.0,32.8,36.7,49.3,D,C,D,C+,1011
3801042,DR TERRY ROBBINS MIDDLE,PINEYWOODS COMMUNITY ACADEMY,ANGELINA COUNTY,6-8,Y,NO,246,16.3,1.2,18.7,62.2,42.3,0.0,43.5,38.9,46.1,C,C,F,C+,1012
72910101,MORGAN MILL EL,MORGAN MILL ISD,ERATH COUNTY,EE-8,N,NO,114,0.0,0.0,14.0,81.6,29.8,21.1,47.4,38.5,48.1,C,D,D,C+,1013
161909041,ISBILL J H,MCGREGOR ISD,MCLENNAN COUNTY,6-8,N,NO,308,6.5,0.3,53.6,35.4,71.8,8.4,36.3,36.3,47.6,C,C,F,C+,1014
101907050,THORNTON MIDDLE,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,6-8,N,NO,1512,28.7,3.7,56.4,8.7,72.7,13.8,37.9,33.4,49.4,C,C,D,C,1015
57914045,NEW MIDDLE,MESQUITE ISD,DALLAS COUNTY,7-8,N,NO,867,19.7,0.0,69.4,8.5,89.6,18.0,30.5,37.8,50.2,D,C,C,C,1016
140907101,SPRINGLAKE-EARTH ELEM/MIDDLE SCHOOL,SPRINGLAKE-EARTH ISD,LAMB COUNTY,EE-7,N,NO,259,0.8,0.0,71.0,28.2,73.7,16.5,37.0,35.1,47.7,C,C,F,C,1017
57910045,ANDREW JACKSON MIDDLE,GRAND PRAIRIE ISD,DALLAS COUNTY,6-8,N,NO,1086,20.7,3.0,65.3,8.8,79.5,11.6,30.4,39.7,49.2,C,C,D,C,1018
161916042,WEST MIDDLE,WEST ISD,MCLENNAN COUNTY,6-8,N,NO,321,1.6,0.0,17.8,78.5,40.2,9.3,41.4,38.2,51.1,C,D,C,C,1019
101907055,HOPPER MIDDLE,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,6-8,N,NO,1334,30.4,2.6,56.7,8.4,78.3,13.9,35.7,33.5,50.8,D,C,C,C,1020
165802101,MIDLAND ACADEMY CHARTER SCHOOL,MIDLAND ACADEMY CHARTER SCHOOL,MIDLAND COUNTY,PK-8,Y,NO,428,6.8,0.2,65.7,25.5,41.4,5.2,47.9,34.3,46.5,C,C,F,C,1021
128901041,KARNES CITY J H,KARNES CITY ISD,KARNES COUNTY,6-8,N,NO,249,0.4,0.0,67.9,31.3,58.2,17.8,36.5,39.6,47.8,C,C,F,C,1022
181905041,ORANGEFIELD J H,ORANGEFIELD ISD,ORANGE COUNTY,5-8,N,NO,555,0.4,1.1,8.5,87.9,35.9,8.0,40.7,40.6,50.7,C,D,C,C,1023
101916041,LA PORTE J H,LA PORTE ISD,HARRIS COUNTY,7-8,N,NO,584,9.4,0.9,41.1,45.4,52.6,13.4,45.8,33.7,45.2,C,C,F,C,1024
101845006,YES PREP - BRAYS OAKS,YES PREP PUBLIC SCHOOLS INC,HARRIS COUNTY,6-12,Y,NO,929,18.7,2.4,77.2,1.1,90.3,7.1,31.2,37.8,48.6,D,C,D,C,1025
29901107,SEADRIFT SCHOOL,CALHOUN COUNTY ISD,CALHOUN COUNTY,PK-8,N,NO,289,1.0,2.8,41.9,50.2,59.2,18.1,37.3,38.2,48.3,C,C,D,C,1026
167904001,PRIDDY SCHOOL,PRIDDY ISD,MILLS COUNTY,EE-12,N,NO,107,0.9,0.0,29.0,68.2,74.8,13.2,38.3,29.8,53.2,D,C,B,C,1027
15828002,HARMONY SCHOOL OF INNOVATION - SAN ANTONIO,HARMONY SCIENCE ACAD (SAN ANTONIO),BEXAR COUNTY,EE-8,Y,NO,536,25.4,1.3,56.5,13.6,75.4,21.1,31.5,34.5,56.1,D,D,A,C,1028
170906041,MAGNOLIA J H,MAGNOLIA ISD,MONTGOMERY COUNTY,6-8,N,NO,1474,1.8,0.6,34.1,60.5,45.5,10.6,44.8,33.6,49.7,C,D,D,C,1029
210904002,TENAHA SCHOOLS,TENAHA ISD,SHELBY COUNTY,EE-12,N,NO,579,26.9,0.3,39.0,30.7,91.0,12.5,31.1,36.5,50.5,D,C,C,C,1030
108908043,ALTON MEMORIAL J H,MISSION CISD,HIDALGO COUNTY,6-8,N,NO,957,0.1,0.0,99.5,0.4,89.6,13.5,33.2,35.7,48.6,D,C,D,C,1031
237904041,WALLER J H,WALLER ISD,WALLER COUNTY,6-8,N,NO,712,17.0,1.0,55.9,23.0,68.3,9.6,35.0,37.5,48.4,C,C,D,C,1032
103901001,CHANNING SCHOOL,CHANNING ISD,HARTLEY COUNTY,EE-12,N,NO,190,0.5,0.0,23.7,75.3,59.5,17.4,39.7,33.3,51.4,C,C,C,C,1033
71902056,BROWN MIDDLE,EL PASO ISD,EL PASO COUNTY,6-8,N,NO,873,1.9,2.3,86.8,8.5,54.5,9.4,43.5,33.9,47.1,C,C,F,C,1034
201914041,WEST RUSK MIDDLE,WEST RUSK COUNTY CONSOLIDATED ISD,RUSK COUNTY,6-8,N,NO,233,14.2,0.0,17.2,63.1,73.8,18.4,40.0,29.6,50.8,D,C,C,C,1035
15915056,VALE MIDDLE,NORTHSIDE ISD,BEXAR COUNTY,6-8,N,NO,1321,7.9,1.5,74.6,11.8,48.6,15.0,42.4,36.4,47.5,C,C,F,C,1036
242902041,SHAMROCK MIDDLE,SHAMROCK ISD,WHEELER COUNTY,6-8,N,NO,100,6.0,2.0,28.0,58.0,67.0,12.7,34.7,32.6,56.6,D,D,A,C,1037
97903001,HICO H S,HICO ISD,HAMILTON COUNTY,6-12,N,NO,279,0.0,0.0,26.9,71.7,54.5,12.3,43.5,30.5,52.0,C,D,C,C,1038
3903044,LUFKIN MIDDLE,LUFKIN ISD,ANGELINA COUNTY,6-8,N,NO,1695,27.8,1.7,41.5,27.0,75.3,10.0,32.2,37.8,49.6,C,C,D,C,1039
223901041,BROWNFIELD MIDDLE,BROWNFIELD ISD,TERRY COUNTY,6-8,N,NO,403,2.7,0.0,76.7,19.1,76.4,14.7,26.0,43.1,50.7,D,C,C,C,1040
101914049,MORTON RANCH J H,KATY ISD,HARRIS COUNTY,6-8,N,NO,1201,16.6,4.2,55.7,20.4,63.7,12.5,38.0,35.0,49.4,C,C,D,C,1041
14908042,SALADO J H,SALADO ISD,BELL COUNTY,7-8,N,NO,272,1.1,1.5,22.1,71.7,21.7,7.2,59.1,30.9,46.7,B,D,F,C,1042
101902044,STOVALL MIDDLE,ALDINE ISD,HARRIS COUNTY,7-8,N,NO,1014,8.0,0.5,89.6,1.8,87.8,14.3,27.7,40.9,49.0,D,C,D,C,1043
239901042,BRENHAM J H,BRENHAM ISD,WASHINGTON COUNTY,7-8,N,NO,748,18.9,2.3,33.7,43.7,51.1,11.1,39.2,38.4,47.9,C,C,F,C,1044
101907045,WATKINS MIDDLE,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,6-8,N,NO,1360,14.7,9.0,63.4,9.9,70.0,12.0,38.0,32.7,49.9,C,C,D,C,1045
57905352,YOUNG WOMEN'S STEAM ACADEMY AT BALCH SPRINGS MIDDL,DALLAS ISD,COLLIN COUNTY,6-8,N,NO,1122,19.4,0.0,77.9,1.5,95.1,15.7,28.4,35.8,54.4,D,C,B,C,1046
39905001,MIDWAY SCHOOL,MIDWAY ISD,CLAY COUNTY,KG-12,N,NO,129,0.0,0.0,5.4,94.6,50.4,15.6,35.6,42.5,47.4,C,C,F,C,1047
220817001,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,TARRANT COUNTY,PK-12,Y,NA,1041,29.7,5.2,24.8,35.0,45.3,14.0,43.4,34.3,50.0,C,D,D,C,1048
185903041,FRIONA J H,FRIONA ISD,PARMER COUNTY,6-8,N,NO,221,0.9,0.5,89.1,9.0,79.2,12.3,31.8,38.3,48.1,C,C,D,C,1049
101910042,NORTH SHORE MIDDLE,GALENA PARK ISD,HARRIS COUNTY,7-8,N,NO,1398,13.4,1.6,79.5,4.9,76.6,9.3,35.8,35.1,47.6,C,C,F,C,1050
101915043,WUNDERLICH INT,KLEIN ISD,HARRIS COUNTY,6-8,N,NO,1562,24.8,9.6,57.2,5.6,72.0,13.4,31.2,39.4,49.2,C,C,D,C,1051
139905041,CHISUM MIDDLE,CHISUM ISD,LAMAR COUNTY,6-8,N,NO,208,7.2,0.0,7.7,80.3,49.0,10.4,49.0,29.3,47.3,C,C,F,C,1052
108912046,IRENE M GARCIA MIDDLE,LA JOYA ISD,HIDALGO COUNTY,6-8,N,NO,836,0.0,0.2,99.4,0.4,91.5,15.0,29.4,38.4,49.2,D,C,D,C,1053
178915041,WEST OSO J H,WEST OSO ISD,NUECES COUNTY,6-8,N,NO,468,8.8,0.0,88.2,2.4,84.2,13.7,32.8,34.1,51.6,D,C,C,C,1054
101917046,SOUTH HOUSTON INT,PASADENA ISD,HARRIS COUNTY,7-8,N,NO,774,8.8,0.9,88.0,2.1,84.8,13.8,35.3,32.2,50.5,D,C,C,C,1055
79901103,NAVARRO MIDDLE,LAMAR CISD,FORT BEND COUNTY,6-6,N,NO,505,13.7,1.4,75.4,7.9,71.5,13.8,28.5,40.2,51.7,D,C,C,C,1056
181907041,VIDOR J H,VIDOR ISD,ORANGE COUNTY,7-8,N,NO,686,0.6,0.3,6.4,91.0,48.5,10.8,34.8,43.2,47.7,C,C,F,C,1057
57844001,MANARA LEADERSHIP ACADEMY,MANARA ACADEMY,DALLAS COUNTY,7-12,Y,NO,169,24.9,34.3,1.8,34.9,53.8,0.0,45.3,31.9,46.5,C,C,F,C,1058
249908001,SLIDELL SCHOOLS,SLIDELL ISD,WISE COUNTY,EE-12,N,NO,253,0.0,0.0,28.5,69.6,54.2,22.3,46.6,29.1,48.6,C,C,D,C,1059
250903041,MINEOLA MIDDLE,MINEOLA ISD,WOOD COUNTY,6-8,N,NO,387,7.5,1.3,28.2,58.7,55.3,9.4,40.4,34.7,48.9,C,C,D,C,1060
71806004,HARMONY SCIENCE ACADEMY - LUBBOCK,HARMONY SCIENCE ACAD (EL PASO),LUBBOCK COUNTY,EE-8,Y,NO,361,18.6,0.6,60.4,19.1,77.3,27.1,33.7,35.2,49.6,D,C,D,C,1061
15915047,STEVENSON MIDDLE,NORTHSIDE ISD,BEXAR COUNTY,6-8,N,NO,1323,4.2,1.7,67.0,23.4,38.6,9.4,45.7,36.5,46.0,C,D,F,C,1062
227820041,KIPP AUSTIN COLLEGE PREP,KIPP AUSTIN PUBLIC SCHOOLS INC,TRAVIS COUNTY,5-8,Y,NO,434,3.9,0.0,93.1,2.5,92.2,3.9,35.7,33.3,46.3,D,C,F,C,1063
70912042,EDDIE FINLEY SR J H,WAXAHACHIE ISD,ELLIS COUNTY,6-8,N,NO,998,11.7,0.4,41.1,43.7,58.2,13.3,38.3,36.8,47.3,C,C,F,C,1064
159901042,MEMORIAL J H,EAGLE PASS ISD,MAVERICK COUNTY,7-8,N,NO,1070,0.0,0.0,97.4,0.3,84.1,12.4,34.0,36.0,46.2,C,C,F,C,1065
205904041,MATHIS MIDDLE,MATHIS ISD,SAN PATRICIO COUNTY,6-8,N,NO,380,1.1,0.0,91.6,7.4,79.5,13.8,34.6,30.3,54.8,D,D,B,C,1066
250904041,QUITMAN J H,QUITMAN ISD,WOOD COUNTY,6-8,N,NO,271,3.3,0.4,15.5,76.0,58.7,13.4,37.9,37.5,46.4,C,C,F,C,1067
84802001,ODYSSEY ACADEMY - GALVESTON,ODYSSEY ACADEMY INC,GALVESTON COUNTY,PK-12,Y,NO,843,7.7,2.0,66.7,21.1,79.4,8.4,35.1,33.7,49.0,D,C,D,C,1068
188901046,MANN MIDDLE,AMARILLO ISD,POTTER COUNTY,6-8,N,NO,454,23.8,1.3,62.3,9.3,93.6,16.3,27.3,37.7,52.0,D,C,B,C,1069
15916042,KITTY HAWK MIDDLE,JUDSON ISD,BEXAR COUNTY,6-8,N,NO,1324,14.5,2.0,55.6,23.6,49.0,17.0,40.8,35.1,49.8,C,D,D,C,1070
92901042,GLADEWATER MIDDLE,GLADEWATER ISD,GREGG COUNTY,6-8,N,NO,397,19.9,0.8,19.9,52.4,75.1,22.1,33.1,35.7,49.7,D,C,D,C,1071
21803001,BRAZOS SCHOOL FOR INQUIRY AND CREATIVITY BRYAN/COL,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,BRAZOS COUNTY,PK-8,Y,NO,158,20.3,0.0,70.3,8.2,83.5,32.4,31.1,35.6,50.9,D,C,C,C,1072
84901041,R D MCADAMS J H,DICKINSON ISD,GALVESTON COUNTY,7-8,N,NO,1580,19.7,2.2,48.2,26.6,63.5,9.8,34.7,37.6,48.8,C,C,D,C,1073
108906046,DE LEON MIDDLE,MCALLEN ISD,HIDALGO COUNTY,6-8,N,NO,685,0.3,2.6,95.0,1.8,76.6,13.1,38.1,30.9,49.0,D,C,D,C,1074
101917042,JACKSON INT,PASADENA ISD,HARRIS COUNTY,7-8,N,NO,712,2.5,0.1,94.4,2.7,91.3,19.8,28.7,37.6,50.1,D,C,C,C,1075
109907041,ITASCA MIDDLE,ITASCA ISD,HILL COUNTY,6-8,N,NO,144,6.3,2.1,47.2,36.8,70.8,15.5,45.5,26.6,45.8,C,C,F,C,1076
212905044,HUBBARD MIDDLE,TYLER ISD,SMITH COUNTY,6-8,N,YES,526,29.8,4.8,19.2,43.3,47.9,18.9,44.9,30.8,50.2,C,D,C,C,1077
240903054,LAMAR BRUNI VERGARA MIDDLE,UNITED ISD,WEBB COUNTY,6-8,N,NO,960,0.0,0.0,99.8,0.2,94.7,17.3,26.9,38.1,51.2,D,C,C,C,1078
101917045,SAN JACINTO INT,PASADENA ISD,HARRIS COUNTY,7-8,N,NO,695,2.6,0.0,92.2,4.7,85.3,19.0,32.9,35.3,47.9,D,C,F,C,1079
57833002,EDUCATION CENTER INTERNATIONAL ACADEMY 2,EDUCATION CENTER INTERNATIONAL ACADEMY,DALLAS COUNTY,PK-8,Y,NO,131,22.1,19.1,10.7,45.0,41.2,15.8,45.7,30.9,52.1,C,D,B,C,1080
141901041,LAMPASAS MIDDLE,LAMPASAS ISD,LAMPASAS COUNTY,6-8,N,NO,753,1.9,0.3,26.4,65.6,49.3,12.5,44.1,32.4,48.3,C,D,D,C,1081
174909001,MARTINSVILLE SCHOOL,MARTINSVILLE ISD,NACOGDOCHES COUNTY,EE-12,N,NO,384,3.6,0.0,14.3,76.3,48.7,6.0,42.4,33.5,49.4,C,D,D,C,1082
57848015,INTERNATIONAL LEADERSHIP OF TEXAS MIDDLE - KATY,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),HARRIS COUNTY,6-8,Y,NO,342,23.7,2.6,55.8,14.6,49.1,0.0,43.7,36.7,42.4,C,C,F,C,1083
101919045,TWIN CREEKS MIDDLE,SPRING ISD,HARRIS COUNTY,6-8,N,NO,1092,40.1,3.8,35.3,18.6,62.1,16.2,35.8,35.9,49.7,C,C,D,C,1084
10902041,BANDERA MIDDLE,BANDERA ISD,BANDERA COUNTY,6-8,N,NO,512,0.6,0.4,32.0,65.2,52.1,13.9,46.0,31.0,46.1,C,C,F,C,1085
57813101,TRINITY BASIN PREPARATORY,TRINITY BASIN PREPARATORY,DALLAS COUNTY,PK-8,Y,NO,2778,4.2,1.3,93.4,0.6,89.3,9.4,29.9,34.7,52.3,D,C,B,C,1086
220905049,KIRKPATRICK MIDDLE,FORT WORTH ISD,TARRANT COUNTY,6-8,N,NO,517,5.2,0.6,90.1,3.5,94.8,15.9,23.0,39.2,55.0,D,D,B,C,1087
69901001,ROCKSPRINGS K-12,ROCKSPRINGS ISD,EDWARDS COUNTY,EE-12,N,NO,286,0.0,0.0,83.2,16.8,73.4,10.7,42.2,26.2,50.0,D,C,D,C,1088
145911041,LEON J H,LEON ISD,LEON COUNTY,6-8,N,NO,159,1.3,1.9,27.0,68.6,47.8,11.4,45.6,30.9,48.6,C,D,D,C,1089
101912053,HOGG MIDDLE,HOUSTON ISD,HARRIS COUNTY,6-8,N,YES,793,5.8,1.1,79.8,11.6,65.6,10.1,36.1,34.5,49.6,C,C,D,C,1090
113906001,KENNARD H S,KENNARD ISD,HOUSTON COUNTY,7-12,N,NO,118,14.4,0.0,7.6,72.9,60.2,19.5,43.5,24.3,56.1,D,D,A,C,1091
34907041,MORRIS UPCHURCH MIDDLE,QUEEN CITY ISD,CASS COUNTY,5-8,N,NO,328,14.9,0.3,3.4,77.7,54.6,11.3,43.2,31.0,49.0,C,D,D,C,1092
101906042,CROSBY MIDDLE,CROSBY ISD,HARRIS COUNTY,6-8,N,NO,1370,16.7,0.6,34.2,46.5,46.2,10.1,34.6,42.1,48.8,C,D,D,C,1093
242905001,KELTON SCHOOL,KELTON ISD,WHEELER COUNTY,PK-12,N,NO,104,0.0,1.0,34.6,58.7,61.5,13.4,43.2,23.7,56.8,D,D,A,C,1094
62904041,YORKTOWN J H,YORKTOWN ISD,DE WITT COUNTY,6-8,N,NO,103,1.9,0.0,51.5,45.6,67.0,21.2,34.0,34.0,52.8,D,D,B,C,1095
161922041,ROBINSON J H,ROBINSON ISD,MCLENNAN COUNTY,7-8,N,NO,376,4.8,0.8,24.7,66.5,32.4,7.2,48.6,32.1,50.1,C,D,C,C,1096
31901053,GARCIA MIDDLE,BROWNSVILLE ISD,CAMERON COUNTY,6-8,N,NO,1091,0.2,0.0,96.5,3.3,97.0,11.7,34.6,31.4,48.7,D,C,D,C,1097
108913042,ARMANDO CUELLAR MIDDLE,WESLACO ISD,HIDALGO COUNTY,6-8,N,NO,683,0.1,0.0,97.7,1.9,86.7,18.3,26.3,38.0,52.6,D,C,B,C,1098
25905001,MAY H S,MAY ISD,BROWN COUNTY,7-12,N,NO,145,0.7,0.0,17.2,80.7,61.4,14.8,51.9,22.2,45.9,C,C,F,C,1099
101907042,DEAN MIDDLE,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,6-8,N,NO,1610,11.9,7.0,75.2,5.0,80.0,15.2,33.1,33.3,50.9,D,C,C,C,1100
182905001,STRAWN SCHOOL,STRAWN ISD,PALO PINTO COUNTY,EE-12,N,NO,183,1.1,0.0,36.6,58.5,56.8,14.1,36.4,28.8,61.1,D,D,A,C,1101
61802004,NORTH TEXAS COLLEGIATE ACADEMY-NORTH CAMPUS,NORTH TEXAS COLLEGIATE ACADEMY,DENTON COUNTY,PK-8,Y,NO,113,23.9,0.0,23.9,46.0,74.3,30.6,35.3,36.8,43.6,C,C,F,C,1102
205906041,E MERLE SMITH MIDDLE,SINTON ISD,SAN PATRICIO COUNTY,6-8,N,NO,482,1.7,0.0,82.2,15.8,74.5,12.8,31.8,37.0,48.5,D,C,D,C,1103
121904043,JASPER J H,JASPER ISD,JASPER COUNTY,6-8,N,NO,558,39.4,0.2,20.3,36.9,73.5,14.3,33.3,34.4,50.4,D,C,C,C,1104
91903041,HENRY SCOTT MIDDLE,DENISON ISD,GRAYSON COUNTY,7-8,N,NO,659,9.3,0.2,19.1,61.9,59.8,13.5,44.6,28.7,47.4,C,C,F,C,1105
1907041,PALESTINE J H,PALESTINE ISD,ANDERSON COUNTY,7-8,N,NO,493,28.4,0.8,40.8,25.8,73.6,14.2,31.2,39.2,46.1,C,C,F,C,1106
15830101,BROOKS COLLEGIATE ACADEMY,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,BEXAR COUNTY,PK-12,Y,NO,249,1.2,2.0,93.6,3.2,69.5,13.0,37.9,31.1,49.5,D,C,D,C,1107
220918044,PRAIRIE VISTA,EAGLE MT-SAGINAW ISD,TARRANT COUNTY,6-8,N,NO,878,13.9,3.9,43.1,32.8,49.0,14.7,43.1,31.4,50.0,C,D,D,C,1108
20902044,ANGLETON J H SCHOOL,ANGLETON ISD,BRAZORIA COUNTY,6-8,N,NO,1491,9.9,0.3,51.2,35.3,62.6,10.8,34.4,38.8,46.0,C,C,F,C,1109
34906041,MCLEOD MIDDLE,MCLEOD ISD,CASS COUNTY,6-8,N,NO,106,2.8,0.0,0.0,96.2,39.6,7.8,46.6,31.3,49.6,C,D,D,C,1110
61908041,SANGER MIDDLE,SANGER ISD,DENTON COUNTY,7-8,N,NO,401,3.5,0.7,22.9,69.1,41.4,12.5,44.9,34.5,46.4,C,D,F,C,1111
110902042,LEVELLAND INT,LEVELLAND ISD,HOCKLEY COUNTY,3-9,N,NO,424,5.2,0.2,71.2,21.9,69.6,12.1,34.2,36.4,46.9,C,C,F,C,1112
